Avg_Fscore	hidden_dim	input_function	output_function	optimizer	learning_rate	output_dim	input_dim	hidden_layers	Epochs Run	Fscore	Time_taken	GUID
0,3333333333333333	 399	 relu	 softmax	 Adam/lr	 0.0638	 2	 300	 (RNN;211.000000,softmax);(Dropout;0.100000,);(RNN;274.000000,softmax);(Dropout;0.400000,);(Dense;300.000000,linear);(LeakyReLU;286.000000,softmax);(Dropout;0.100000,);(Dense;2.000000,softmax)	 8	 [0.67;0.  ]	 5.19687557220459	62e83dd7-a12b-4801-a07a-0f53b84d12f9	
0,45114242545712435	 420	 softmax	 softmax	 Adam/lr	 0.0045	 2	 300	 (RNN;227.000000,relu);(Dropout;0.500000,);(RNN;78.000000,relu);(Dropout;0.500000,);(Dense;300.000000,linear);(LeakyReLU;71.000000,relu);(Dropout;0.100000,);(Dense;2.000000,softmax)	 23	 [0.69;0.21]	 6.3513007164001465	4fef360f-7db4-4918-96fe-f8cd472887bf	
0,3333333333333333	 385	 softmax	 softmax	 Adam/lr	 0.0497	 2	 300	 (RNN;64.000000,relu);(Dropout;0.000000,);(RNN;209.000000,softmax);(Dropout;0.000000,);(Dense;300.000000,linear);(LeakyReLU;58.000000,relu);(Dropout;0.100000,);(Dense;2.000000,softmax)	 13	 [0.  ;0.67]	 3.927643299102783	50eba312-5611-4a97-9333-95d8f23487b3	
0,35649835627297527	 487	 relu	 relu	 Adam/lr	 0.0087	 2	 300	 (RNN;46.000000,softmax);(Dropout;0.300000,);(RNN;93.000000,relu);(Dropout;0.000000,);(Dense;300.000000,linear);(LeakyReLU;172.000000,relu);(Dropout;0.400000,);(Dense;2.000000,softmax)	 10	 [0.64;0.07]	 3.4545536041259766	357d932e-64a5-4a71-bd08-58ef7c65020b	
0,5659870938267375	 403	 softmax	 softmax	 Adam/lr	 0.0739	 2	 300	 (RNN;210.000000,softmax);(Dropout;0.000000,);(RNN;205.000000,softmax);(Dropout;0.100000,);(Dense;300.000000,linear);(LeakyReLU;51.000000,softmax);(Dropout;0.000000,);(Dense;2.000000,softmax)	 10	 [0.51;0.62]	 4.099669694900513	93221ca7-7ebe-4820-96ed-3c2934b53ff7	
0,3813679850160487	 324	 relu	 relu	 Adam/lr	 0.0494	 2	 300	 (RNN;220.000000,relu);(Dropout;0.500000,);(RNN;254.000000,softmax);(Dropout;0.000000,);(Dense;300.000000,linear);(LeakyReLU;254.000000,softmax);(Dropout;0.100000,);(Dense;2.000000,softmax)	 12	 [0.11;0.66]	 4.8851401805877686	74215f0d-6aad-4307-b755-64896227a475	
0,397364617349475	 208	 softmax	 softmax	 Adam/lr	 0.0561	 2	 300	 (RNN;34.000000,relu);(Dropout;0.300000,);(RNN;115.000000,relu);(Dropout;0.400000,);(Dense;300.000000,linear);(LeakyReLU;73.000000,relu);(Dropout;0.200000,);(Dense;2.000000,softmax)	 6	 [0.65;0.14]	 3.1682851314544678	7f8fd684-7a58-42ab-8e67-c60024f00177	
0,3333333333333333	 357	 softmax	 relu	 Adam/lr	 0.0686	 2	 300	 (RNN;136.000000,softmax);(Dropout;0.100000,);(RNN;239.000000,relu);(Dropout;0.000000,);(Dense;300.000000,linear);(LeakyReLU;292.000000,softmax);(Dropout;0.300000,);(Dense;2.000000,softmax)	 14	 [0.67;0.  ]	 5.077716112136841	2c647717-83d7-4928-883f-826eb37e3db3	
0,3333333333333333	 469	 softmax	 softmax	 SGD/lr	 0.044	 2	 300	 (RNN;286.000000,softmax);(Dropout;0.100000,);(RNN;128.000000,relu);(Dropout;0.100000,);(Dense;300.000000,linear);(LeakyReLU;138.000000,relu);(Dropout;0.000000,);(Dense;2.000000,softmax)	 6	 [0.67;0.  ]	 3.428234338760376	ec8c83f5-74cf-4b96-bd62-c1b274350d4c	
0,3333333333333333	 270	 relu	 relu	 SGD/lr	 0.0084	 2	 300	 (RNN;249.000000,softmax);(Dropout;0.400000,);(RNN;156.000000,softmax);(Dropout;0.400000,);(Dense;300.000000,linear);(LeakyReLU;83.000000,relu);(Dropout;0.500000,);(Dense;2.000000,softmax)	 10	 [0.  ;0.67]	 4.442226886749268	c8a8f768-af39-4d84-bde9-ca5368c8eb22	
